call_id,agent_id,org_id,installment_id,status,duration,created_ts,call_date,users_first_name,users_last_name,users_office_location,login_time,total_call_made,unique_loan,complete_call_count,complete_rate,average_call,is_present
C0211,A009,O3,L1983,completed,0.45,2025-04-29T00:53:00,2025-04-29,Kabir,Malhotra,Bangalore,11:46:00,26,25,7.0,0.2692307692307692,7.4,1
C0212,A009,O3,L1650,failed,13.97,2025-04-29T04:16:00,2025-04-29,Kabir,Malhotra,Bangalore,11:46:00,26,25,,0.0,7.4,1
C0213,A009,O3,L1196,connected,12.35,2025-04-29T09:31:00,2025-04-29,Kabir,Malhotra,Bangalore,11:46:00,26,25,,0.0,7.4,1
C0214,A009,O3,L1111,connected,14.21,2025-04-29T08:16:00,2025-04-29,Kabir,Malhotra,Bangalore,11:46:00,26,25,,0.0,7.4,1
C0215,A009,O3,L1014,failed,0.94,2025-04-29T10:04:00,2025-04-29,Kabir,Malhotra,Bangalore,11:46:00,26,25,,0.0,7.4,1
C0216,A010,O3,L1161,no_answer,9.22,2025-04-29T00:06:00,2025-04-29,Nisha,Reddy,Mumbai,11:11:00,38,38,,0.0,8.1,1
C0217,A010,O3,L1059,connected,11.8,2025-04-29T19:21:00,2025-04-29,Nisha,Reddy,Mumbai,11:11:00,38,38,,0.0,8.1,1
C0218,A010,O3,L1448,failed,4.95,2025-04-29T20:52:00,2025-04-29,Nisha,Reddy,Mumbai,11:11:00,38,38,,0.0,8.1,1
C0219,A010,O3,L1920,completed,11.61,2025-04-29T12:12:00,2025-04-29,Nisha,Reddy,Mumbai,11:11:00,38,38,7.0,0.18421052631578946,8.1,1
C0220,A010,O3,L1334,no_answer,13.32,2025-04-29T23:47:00,2025-04-29,Nisha,Reddy,Mumbai,11:11:00,38,38,,0.0,8.1,1
C0221,A010,O3,L1196,no_answer,7.14,2025-04-29T22:41:00,2025-04-29,Nisha,Reddy,Mumbai,11:11:00,38,38,,0.0,8.1,1
C0222,A010,O3,L1414,connected,4.34,2025-04-29T10:27:00,2025-04-29,Nisha,Reddy,Mumbai,11:11:00,38,38,,0.0,8.1,1
C0223,A010,O3,L1236,completed,7.59,2025-04-29T06:34:00,2025-04-29,Nisha,Reddy,Mumbai,11:11:00,38,38,7.0,0.18421052631578946,8.1,1
C0224,A010,O3,L1725,connected,3.67,2025-04-29T09:21:00,2025-04-29,Nisha,Reddy,Mumbai,11:11:00,38,38,,0.0,8.1,1
C0225,A010,O3,L1490,no_answer,14.79,2025-04-29T11:37:00,2025-04-29,Nisha,Reddy,Mumbai,11:11:00,38,38,,0.0,8.1,1
C0226,A010,O3,L1965,failed,0.35,2025-04-29T17:04:00,2025-04-29,Nisha,Reddy,Mumbai,11:11:00,38,38,,0.0,8.1,1
C0227,A010,O3,L1857,no_answer,5.3,2025-04-29T05:04:00,2025-04-29,Nisha,Reddy,Mumbai,11:11:00,38,38,,0.0,8.1,1
C0228,A010,O3,L1764,completed,9.99,2025-04-29T14:48:00,2025-04-29,Nisha,Reddy,Mumbai,11:11:00,38,38,7.0,0.18421052631578946,8.1,1
C0229,A010,O3,L1047,failed,2.5,2025-04-29T01:54:00,2025-04-29,Nisha,Reddy,Mumbai,11:11:00,38,38,,0.0,8.1,1
C0230,A010,O3,L1383,no_answer,8.28,2025-04-29T04:58:00,2025-04-29,Nisha,Reddy,Mumbai,11:11:00,38,38,,0.0,8.1,1
C0231,A010,O3,L1849,no_answer,8.57,2025-04-29T09:22:00,2025-04-29,Nisha,Reddy,Mumbai,11:11:00,38,38,,0.0,8.1,1
C0232,A010,O3,L1765,no_answer,5.96,2025-04-29T05:59:00,2025-04-29,Nisha,Reddy,Mumbai,11:11:00,38,38,,0.0,8.1,1
C0233,A010,O3,L1119,connected,0.46,2025-04-29T01:32:00,2025-04-29,Nisha,Reddy,Mumbai,11:11:00,38,38,,0.0,8.1,1
C0234,A010,O3,L1360,completed,12.17,2025-04-29T19:43:00,2025-04-29,Nisha,Reddy,Mumbai,11:11:00,38,38,7.0,0.18421052631578946,8.1,1
C0235,A010,O3,L1225,no_answer,7.04,2025-04-29T20:27:00,2025-04-29,Nisha,Reddy,Mumbai,11:11:00,38,38,,0.0,8.1,1
C0236,A010,O3,L1226,failed,9.38,2025-04-29T05:44:00,2025-04-29,Nisha,Reddy,Mumbai,11:11:00,38,38,,0.0,8.1,1
C0237,A010,O3,L1660,completed,4.14,2025-04-29T20:59:00,2025-04-29,Nisha,Reddy,Mumbai,11:11:00,38,38,7.0,0.18421052631578946,8.1,1
C0238,A010,O3,L1973,connected,14.33,2025-04-29T11:39:00,2025-04-29,Nisha,Reddy,Mumbai,11:11:00,38,38,,0.0,8.1,1
C0239,A010,O3,L1001,failed,7.6,2025-04-29T08:12:00,2025-04-29,Nisha,Reddy,Mumbai,11:11:00,38,38,,0.0,8.1,1
C0240,A010,O3,L1044,connected,8.67,2025-04-29T01:25:00,2025-04-29,Nisha,Reddy,Mumbai,11:11:00,38,38,,0.0,8.1,1
C0241,A010,O3,L1105,completed,13.59,2025-04-29T11:11:00,2025-04-29,Nisha,Reddy,Mumbai,11:11:00,38,38,7.0,0.18421052631578946,8.1,1
C0242,A010,O3,L1456,no_answer,3.02,2025-04-29T05:41:00,2025-04-29,Nisha,Reddy,Mumbai,11:11:00,38,38,,0.0,8.1,1
C0243,A010,O3,L1734,no_answer,11.28,2025-04-29T17:56:00,2025-04-29,Nisha,Reddy,Mumbai,11:11:00,38,38,,0.0,8.1,1
C0244,A010,O3,L1095,connected,12.89,2025-04-29T20:12:00,2025-04-29,Nisha,Reddy,Mumbai,11:11:00,38,38,,0.0,8.1,1
C0245,A010,O3,L1250,no_answer,13.55,2025-04-29T10:09:00,2025-04-29,Nisha,Reddy,Mumbai,11:11:00,38,38,,0.0,8.1,1
C0246,A010,O3,L1519,no_answer,6.68,2025-04-29T19:12:00,2025-04-29,Nisha,Reddy,Mumbai,11:11:00,38,38,,0.0,8.1,1
C0247,A010,O3,L1835,completed,13.33,2025-04-29T12:34:00,2025-04-29,Nisha,Reddy,Mumbai,11:11:00,38,38,7.0,0.18421052631578946,8.1,1
C0248,A010,O3,L1656,no_answer,7.44,2025-04-29T04:34:00,2025-04-29,Nisha,Reddy,Mumbai,11:11:00,38,38,,0.0,8.1,1
C0249,A010,O3,L1415,failed,4.36,2025-04-29T23:33:00,2025-04-29,Nisha,Reddy,Mumbai,11:11:00,38,38,,0.0,8.1,1
C0250,A010,O3,L1405,failed,14.54,2025-04-29T00:06:00,2025-04-29,Nisha,Reddy,Mumbai,11:11:00,38,38,,0.0,8.1,1
C0251,A010,O3,L1689,no_answer,0.78,2025-04-29T18:09:00,2025-04-29,Nisha,Reddy,Mumbai,11:11:00,38,38,,0.0,8.1,1
C0252,A010,O3,L1676,connected,7.01,2025-04-29T14:06:00,2025-04-29,Nisha,Reddy,Mumbai,11:11:00,38,38,,0.0,8.1,1
C0253,A010,O3,L1062,connected,5.36,2025-04-29T21:22:00,2025-04-29,Nisha,Reddy,Mumbai,11:11:00,38,38,,0.0,8.1,1
C0254,A011,O1,L1234,completed,10.65,2025-04-29T10:46:00,2025-04-29,Tanishq,Singh,Chennai,11:08:00,22,22,5.0,0.22727272727272727,9.1,1
C0255,A011,O1,L1671,no_answer,14.55,2025-04-29T13:30:00,2025-04-29,Tanishq,Singh,Chennai,11:08:00,22,22,,0.0,9.1,1
C0256,A011,O1,L1019,completed,6.9,2025-04-29T12:23:00,2025-04-29,Tanishq,Singh,Chennai,11:08:00,22,22,5.0,0.22727272727272727,9.1,1
C0257,A011,O1,L1526,connected,14.49,2025-04-29T09:30:00,2025-04-29,Tanishq,Singh,Chennai,11:08:00,22,22,,0.0,9.1,1
C0258,A011,O1,L1737,failed,9.6,2025-04-29T17:18:00,2025-04-29,Tanishq,Singh,Chennai,11:08:00,22,22,,0.0,9.1,1
C0259,A011,O1,L1465,failed,8.14,2025-04-29T11:31:00,2025-04-29,Tanishq,Singh,Chennai,11:08:00,22,22,,0.0,9.1,1
C0260,A011,O1,L1499,connected,14.58,2025-04-29T12:06:00,2025-04-29,Tanishq,Singh,Chennai,11:08:00,22,22,,0.0,9.1,1
C0261,A011,O1,L1760,connected,0.87,2025-04-29T06:32:00,2025-04-29,Tanishq,Singh,Chennai,11:08:00,22,22,,0.0,9.1,1
C0262,A011,O1,L1993,no_answer,13.88,2025-04-29T17:33:00,2025-04-29,Tanishq,Singh,Chennai,11:08:00,22,22,,0.0,9.1,1
C0263,A011,O1,L1378,failed,13.36,2025-04-29T11:04:00,2025-04-29,Tanishq,Singh,Chennai,11:08:00,22,22,,0.0,9.1,1
C0264,A011,O1,L1820,no_answer,7.88,2025-04-29T23:32:00,2025-04-29,Tanishq,Singh,Chennai,11:08:00,22,22,,0.0,9.1,1
C0265,A011,O1,L1450,completed,14.64,2025-04-29T16:00:00,2025-04-29,Tanishq,Singh,Chennai,11:08:00,22,22,5.0,0.22727272727272727,9.1,1
C0266,A011,O1,L1571,no_answer,2.43,2025-04-29T09:41:00,2025-04-29,Tanishq,Singh,Chennai,11:08:00,22,22,,0.0,9.1,1
C0267,A011,O1,L1686,completed,9.94,2025-04-29T22:03:00,2025-04-29,Tanishq,Singh,Chennai,11:08:00,22,22,5.0,0.22727272727272727,9.1,1
C0268,A011,O1,L1859,failed,2.68,2025-04-29T04:59:00,2025-04-29,Tanishq,Singh,Chennai,11:08:00,22,22,,0.0,9.1,1
C0269,A011,O1,L1527,no_answer,5.88,2025-04-29T18:32:00,2025-04-29,Tanishq,Singh,Chennai,11:08:00,22,22,,0.0,9.1,1
C0270,A011,O1,L1460,no_answer,14.86,2025-04-29T23:12:00,2025-04-29,Tanishq,Singh,Chennai,11:08:00,22,22,,0.0,9.1,1
C0271,A011,O1,L1354,failed,5.18,2025-04-29T02:41:00,2025-04-29,Tanishq,Singh,Chennai,11:08:00,22,22,,0.0,9.1,1
C0272,A011,O1,L1320,failed,4.87,2025-04-29T11:47:00,2025-04-29,Tanishq,Singh,Chennai,11:08:00,22,22,,0.0,9.1,1
C0273,A011,O1,L1426,failed,5.33,2025-04-29T23:29:00,2025-04-29,Tanishq,Singh,Chennai,11:08:00,22,22,,0.0,9.1,1
C0274,A011,O1,L1661,completed,11.68,2025-04-29T03:03:00,2025-04-29,Tanishq,Singh,Chennai,11:08:00,22,22,5.0,0.22727272727272727,9.1,1
C0275,A011,O1,L1748,no_answer,7.08,2025-04-29T22:07:00,2025-04-29,Tanishq,Singh,Chennai,11:08:00,22,22,,0.0,9.1,1
C0276,A012,O3,L1214,failed,0.97,2025-04-29T23:57:00,2025-04-29,Ishita,Nair,Chennai,08:52:00,20,20,,0.0,7.1,1
C0277,A012,O3,L1552,completed,5.56,2025-04-29T20:26:00,2025-04-29,Ishita,Nair,Chennai,08:52:00,20,20,5.0,0.25,7.1,1
C0278,A012,O3,L1921,no_answer,9.15,2025-04-29T04:07:00,2025-04-29,Ishita,Nair,Chennai,08:52:00,20,20,,0.0,7.1,1
C0279,A012,O3,L1900,connected,0.77,2025-04-29T12:36:00,2025-04-29,Ishita,Nair,Chennai,08:52:00,20,20,,0.0,7.1,1
C0280,A012,O3,L1840,connected,1.2,2025-04-29T07:36:00,2025-04-29,Ishita,Nair,Chennai,08:52:00,20,20,,0.0,7.1,1
C0281,A012,O3,L1429,connected,14.11,2025-04-29T14:09:00,2025-04-29,Ishita,Nair,Chennai,08:52:00,20,20,,0.0,7.1,1
C0282,A012,O3,L1407,failed,0.33,2025-04-29T06:29:00,2025-04-29,Ishita,Nair,Chennai,08:52:00,20,20,,0.0,7.1,1
C0283,A012,O3,L1185,connected,9.78,2025-04-29T19:19:00,2025-04-29,Ishita,Nair,Chennai,08:52:00,20,20,,0.0,7.1,1
C0284,A012,O3,L1447,completed,11.57,2025-04-29T08:18:00,2025-04-29,Ishita,Nair,Chennai,08:52:00,20,20,5.0,0.25,7.1,1
C0285,A012,O3,L1396,no_answer,6.19,2025-04-29T11:32:00,2025-04-29,Ishita,Nair,Chennai,08:52:00,20,20,,0.0,7.1,1
C0286,A012,O3,L1472,failed,1.83,2025-04-29T13:02:00,2025-04-29,Ishita,Nair,Chennai,08:52:00,20,20,,0.0,7.1,1
C0287,A012,O3,L1976,completed,9.91,2025-04-29T13:19:00,2025-04-29,Ishita,Nair,Chennai,08:52:00,20,20,5.0,0.25,7.1,1
C0288,A012,O3,L1886,failed,6.93,2025-04-29T09:19:00,2025-04-29,Ishita,Nair,Chennai,08:52:00,20,20,,0.0,7.1,1
C0289,A012,O3,L1781,completed,4.85,2025-04-29T19:35:00,2025-04-29,Ishita,Nair,Chennai,08:52:00,20,20,5.0,0.25,7.1,1
C0290,A012,O3,L1563,failed,13.17,2025-04-29T10:14:00,2025-04-29,Ishita,Nair,Chennai,08:52:00,20,20,,0.0,7.1,1
C0291,A012,O3,L1410,completed,5.0,2025-04-29T19:27:00,2025-04-29,Ishita,Nair,Chennai,08:52:00,20,20,5.0,0.25,7.1,1
C0292,A012,O3,L1571,failed,11.87,2025-04-29T04:55:00,2025-04-29,Ishita,Nair,Chennai,08:52:00,20,20,,0.0,7.1,1
C0293,A012,O3,L1671,failed,5.62,2025-04-29T16:21:00,2025-04-29,Ishita,Nair,Chennai,08:52:00,20,20,,0.0,7.1,1
C0294,A012,O3,L1718,no_answer,14.45,2025-04-29T18:20:00,2025-04-29,Ishita,Nair,Chennai,08:52:00,20,20,,0.0,7.1,1
C0295,A012,O3,L1182,no_answer,8.81,2025-04-29T18:03:00,2025-04-29,Ishita,Nair,Chennai,08:52:00,20,20,,0.0,7.1,1
C0296,A013,O1,L1067,connected,0.41,2025-04-29T19:21:00,2025-04-29,Vivaan,Chatterjee,Delhi,10:01:00,22,22,,0.0,6.9,1
C0297,A013,O1,L1224,connected,2.81,2025-04-29T17:23:00,2025-04-29,Vivaan,Chatterjee,Delhi,10:01:00,22,22,,0.0,6.9,1
C0298,A013,O1,L1168,no_answer,9.97,2025-04-29T00:04:00,2025-04-29,Vivaan,Chatterjee,Delhi,10:01:00,22,22,,0.0,6.9,1
C0299,A013,O1,L1948,no_answer,4.74,2025-04-29T09:44:00,2025-04-29,Vivaan,Chatterjee,Delhi,10:01:00,22,22,,0.0,6.9,1
C0300,A013,O1,L1630,failed,1.88,2025-04-29T13:51:00,2025-04-29,Vivaan,Chatterjee,Delhi,10:01:00,22,22,,0.0,6.9,1
C0301,A013,O1,L1409,connected,0.48,2025-04-29T05:02:00,2025-04-29,Vivaan,Chatterjee,Delhi,10:01:00,22,22,,0.0,6.9,1
C0302,A013,O1,L1877,no_answer,2.5,2025-04-29T16:16:00,2025-04-29,Vivaan,Chatterjee,Delhi,10:01:00,22,22,,0.0,6.9,1
C0303,A013,O1,L1684,no_answer,13.08,2025-04-29T05:38:00,2025-04-29,Vivaan,Chatterjee,Delhi,10:01:00,22,22,,0.0,6.9,1
C0304,A013,O1,L1770,no_answer,12.13,2025-04-29T08:36:00,2025-04-29,Vivaan,Chatterjee,Delhi,10:01:00,22,22,,0.0,6.9,1
C0305,A013,O1,L1964,connected,0.2,2025-04-29T02:35:00,2025-04-29,Vivaan,Chatterjee,Delhi,10:01:00,22,22,,0.0,6.9,1
C0306,A013,O1,L1507,completed,9.67,2025-04-29T04:18:00,2025-04-29,Vivaan,Chatterjee,Delhi,10:01:00,22,22,2.0,0.09090909090909091,6.9,1
C0307,A013,O1,L1109,connected,12.75,2025-04-29T13:01:00,2025-04-29,Vivaan,Chatterjee,Delhi,10:01:00,22,22,,0.0,6.9,1
C0308,A013,O1,L1092,no_answer,8.7,2025-04-29T00:29:00,2025-04-29,Vivaan,Chatterjee,Delhi,10:01:00,22,22,,0.0,6.9,1
C0309,A013,O1,L1145,completed,10.56,2025-04-29T03:07:00,2025-04-29,Vivaan,Chatterjee,Delhi,10:01:00,22,22,2.0,0.09090909090909091,6.9,1
C0310,A013,O1,L1383,connected,7.15,2025-04-29T00:57:00,2025-04-29,Vivaan,Chatterjee,Delhi,10:01:00,22,22,,0.0,6.9,1
C0311,A013,O1,L1997,connected,14.13,2025-04-29T16:56:00,2025-04-29,Vivaan,Chatterjee,Delhi,10:01:00,22,22,,0.0,6.9,1
C0312,A013,O1,L1525,connected,0.37,2025-04-29T01:03:00,2025-04-29,Vivaan,Chatterjee,Delhi,10:01:00,22,22,,0.0,6.9,1
C0313,A013,O1,L1778,failed,13.44,2025-04-29T17:34:00,2025-04-29,Vivaan,Chatterjee,Delhi,10:01:00,22,22,,0.0,6.9,1
C0314,A013,O1,L1461,failed,11.31,2025-04-29T21:16:00,2025-04-29,Vivaan,Chatterjee,Delhi,10:01:00,22,22,,0.0,6.9,1
C0315,A013,O1,L1082,connected,9.45,2025-04-29T22:18:00,2025-04-29,Vivaan,Chatterjee,Delhi,10:01:00,22,22,,0.0,6.9,1
C0316,A013,O1,L1253,no_answer,4.29,2025-04-29T11:48:00,2025-04-29,Vivaan,Chatterjee,Delhi,10:01:00,22,22,,0.0,6.9,1
C0317,A013,O1,L1326,no_answer,1.26,2025-04-29T13:56:00,2025-04-29,Vivaan,Chatterjee,Delhi,10:01:00,22,22,,0.0,6.9,1
C0318,A014,O3,L1478,completed,10.3,2025-04-29T22:59:00,2025-04-29,Pooja,Menon,Mumbai,11:05:00,30,30,10.0,0.3333333333333333,7.7,1
C0319,A014,O3,L1285,no_answer,7.48,2025-04-29T08:31:00,2025-04-29,Pooja,Menon,Mumbai,11:05:00,30,30,,0.0,7.7,1
C0320,A014,O3,L1158,connected,7.85,2025-04-29T10:07:00,2025-04-29,Pooja,Menon,Mumbai,11:05:00,30,30,,0.0,7.7,1
C0321,A014,O3,L1045,completed,8.19,2025-04-29T11:23:00,2025-04-29,Pooja,Menon,Mumbai,11:05:00,30,30,10.0,0.3333333333333333,7.7,1
C0322,A014,O3,L1114,completed,12.05,2025-04-29T23:35:00,2025-04-29,Pooja,Menon,Mumbai,11:05:00,30,30,10.0,0.3333333333333333,7.7,1
C0323,A014,O3,L1971,failed,10.97,2025-04-29T21:16:00,2025-04-29,Pooja,Menon,Mumbai,11:05:00,30,30,,0.0,7.7,1
C0324,A014,O3,L1476,no_answer,11.44,2025-04-29T15:05:00,2025-04-29,Pooja,Menon,Mumbai,11:05:00,30,30,,0.0,7.7,1
C0325,A014,O3,L1330,connected,7.83,2025-04-29T02:57:00,2025-04-29,Pooja,Menon,Mumbai,11:05:00,30,30,,0.0,7.7,1
C0326,A014,O3,L1325,no_answer,11.72,2025-04-29T13:00:00,2025-04-29,Pooja,Menon,Mumbai,11:05:00,30,30,,0.0,7.7,1
C0327,A014,O3,L1847,no_answer,13.17,2025-04-29T13:36:00,2025-04-29,Pooja,Menon,Mumbai,11:05:00,30,30,,0.0,7.7,1
C0328,A014,O3,L1320,no_answer,11.14,2025-04-29T10:40:00,2025-04-29,Pooja,Menon,Mumbai,11:05:00,30,30,,0.0,7.7,1
C0329,A014,O3,L1762,failed,5.46,2025-04-29T04:26:00,2025-04-29,Pooja,Menon,Mumbai,11:05:00,30,30,,0.0,7.7,1
C0330,A014,O3,L1290,no_answer,0.64,2025-04-29T17:59:00,2025-04-29,Pooja,Menon,Mumbai,11:05:00,30,30,,0.0,7.7,1
C0331,A014,O3,L1470,completed,12.36,2025-04-29T10:41:00,2025-04-29,Pooja,Menon,Mumbai,11:05:00,30,30,10.0,0.3333333333333333,7.7,1
C0332,A014,O3,L1117,no_answer,1.99,2025-04-29T00:42:00,2025-04-29,Pooja,Menon,Mumbai,11:05:00,30,30,,0.0,7.7,1
C0333,A014,O3,L1536,completed,3.32,2025-04-29T13:30:00,2025-04-29,Pooja,Menon,Mumbai,11:05:00,30,30,10.0,0.3333333333333333,7.7,1
C0334,A014,O3,L1370,completed,4.27,2025-04-29T12:22:00,2025-04-29,Pooja,Menon,Mumbai,11:05:00,30,30,10.0,0.3333333333333333,7.7,1
C0335,A014,O3,L1692,connected,5.4,2025-04-29T15:09:00,2025-04-29,Pooja,Menon,Mumbai,11:05:00,30,30,,0.0,7.7,1
C0336,A014,O3,L1405,failed,7.43,2025-04-29T08:02:00,2025-04-29,Pooja,Menon,Mumbai,11:05:00,30,30,,0.0,7.7,1
C0337,A014,O3,L1064,completed,5.68,2025-04-29T17:03:00,2025-04-29,Pooja,Menon,Mumbai,11:05:00,30,30,10.0,0.3333333333333333,7.7,1
C0338,A014,O3,L1440,connected,14.42,2025-04-29T18:37:00,2025-04-29,Pooja,Menon,Mumbai,11:05:00,30,30,,0.0,7.7,1
C0339,A014,O3,L1843,completed,12.12,2025-04-29T04:16:00,2025-04-29,Pooja,Menon,Mumbai,11:05:00,30,30,10.0,0.3333333333333333,7.7,1
C0340,A014,O3,L1932,completed,5.64,2025-04-29T04:14:00,2025-04-29,Pooja,Menon,Mumbai,11:05:00,30,30,10.0,0.3333333333333333,7.7,1
C0341,A014,O3,L1509,failed,1.64,2025-04-29T21:54:00,2025-04-29,Pooja,Menon,Mumbai,11:05:00,30,30,,0.0,7.7,1
C0342,A014,O3,L1985,connected,1.46,2025-04-29T11:10:00,2025-04-29,Pooja,Menon,Mumbai,11:05:00,30,30,,0.0,7.7,1
C0343,A014,O3,L1420,no_answer,1.61,2025-04-29T02:07:00,2025-04-29,Pooja,Menon,Mumbai,11:05:00,30,30,,0.0,7.7,1
C0344,A014,O3,L1956,completed,6.42,2025-04-29T13:33:00,2025-04-29,Pooja,Menon,Mumbai,11:05:00,30,30,10.0,0.3333333333333333,7.7,1
C0345,A014,O3,L1912,no_answer,6.87,2025-04-29T15:18:00,2025-04-29,Pooja,Menon,Mumbai,11:05:00,30,30,,0.0,7.7,1
C0346,A014,O3,L1246,connected,13.36,2025-04-29T02:17:00,2025-04-29,Pooja,Menon,Mumbai,11:05:00,30,30,,0.0,7.7,1
C0347,A014,O3,L1048,failed,8.8,2025-04-29T21:57:00,2025-04-29,Pooja,Menon,Mumbai,11:05:00,30,30,,0.0,7.7,1
C0348,A015,O2,L1276,connected,9.06,2025-04-29T23:22:00,2025-04-29,Neil,Saxena,Chennai,08:05:00,28,27,,0.0,8.5,1
C0349,A015,O2,L1271,connected,12.5,2025-04-29T08:25:00,2025-04-29,Neil,Saxena,Chennai,08:05:00,28,27,,0.0,8.5,1
C0350,A015,O2,L1730,failed,6.21,2025-04-29T08:00:00,2025-04-29,Neil,Saxena,Chennai,08:05:00,28,27,,0.0,8.5,1
C0351,A015,O2,L1063,connected,4.42,2025-04-29T14:20:00,2025-04-29,Neil,Saxena,Chennai,08:05:00,28,27,,0.0,8.5,1
C0352,A015,O2,L1637,completed,12.07,2025-04-29T13:26:00,2025-04-29,Neil,Saxena,Chennai,08:05:00,28,27,4.0,0.14285714285714285,8.5,1
C0353,A015,O2,L1051,failed,13.4,2025-04-29T12:56:00,2025-04-29,Neil,Saxena,Chennai,08:05:00,28,27,,0.0,8.5,1
C0354,A015,O2,L1445,connected,14.15,2025-04-29T17:48:00,2025-04-29,Neil,Saxena,Chennai,08:05:00,28,27,,0.0,8.5,1
C0355,A015,O2,L1880,no_answer,5.58,2025-04-29T10:25:00,2025-04-29,Neil,Saxena,Chennai,08:05:00,28,27,,0.0,8.5,1
C0356,A015,O2,L1703,connected,4.88,2025-04-29T09:01:00,2025-04-29,Neil,Saxena,Chennai,08:05:00,28,27,,0.0,8.5,1
C0357,A015,O2,L1208,failed,9.93,2025-04-29T18:44:00,2025-04-29,Neil,Saxena,Chennai,08:05:00,28,27,,0.0,8.5,1
C0358,A015,O2,L1495,failed,10.92,2025-04-29T11:20:00,2025-04-29,Neil,Saxena,Chennai,08:05:00,28,27,,0.0,8.5,1
C0359,A015,O2,L1470,failed,10.71,2025-04-29T22:45:00,2025-04-29,Neil,Saxena,Chennai,08:05:00,28,27,,0.0,8.5,1
C0360,A015,O2,L1144,connected,7.59,2025-04-29T23:05:00,2025-04-29,Neil,Saxena,Chennai,08:05:00,28,27,,0.0,8.5,1
C0361,A015,O2,L1497,no_answer,1.5,2025-04-29T14:08:00,2025-04-29,Neil,Saxena,Chennai,08:05:00,28,27,,0.0,8.5,1
C0362,A015,O2,L1815,failed,7.79,2025-04-29T20:11:00,2025-04-29,Neil,Saxena,Chennai,08:05:00,28,27,,0.0,8.5,1
C0363,A015,O2,L1038,completed,11.95,2025-04-29T12:35:00,2025-04-29,Neil,Saxena,Chennai,08:05:00,28,27,4.0,0.14285714285714285,8.5,1
C0364,A015,O2,L1830,failed,14.44,2025-04-29T02:52:00,2025-04-29,Neil,Saxena,Chennai,08:05:00,28,27,,0.0,8.5,1
C0365,A015,O2,L1535,connected,10.47,2025-04-29T12:25:00,2025-04-29,Neil,Saxena,Chennai,08:05:00,28,27,,0.0,8.5,1
C0366,A015,O2,L1150,no_answer,7.17,2025-04-29T03:07:00,2025-04-29,Neil,Saxena,Chennai,08:05:00,28,27,,0.0,8.5,1
C0367,A015,O2,L1457,completed,1.13,2025-04-29T12:02:00,2025-04-29,Neil,Saxena,Chennai,08:05:00,28,27,4.0,0.14285714285714285,8.5,1
C0368,A015,O2,L1705,completed,7.63,2025-04-29T05:23:00,2025-04-29,Neil,Saxena,Chennai,08:05:00,28,27,4.0,0.14285714285714285,8.5,1
C0369,A015,O2,L1495,no_answer,12.41,2025-04-29T06:57:00,2025-04-29,Neil,Saxena,Chennai,08:05:00,28,27,,0.0,8.5,1
C0370,A015,O2,L1220,failed,8.64,2025-04-29T01:39:00,2025-04-29,Neil,Saxena,Chennai,08:05:00,28,27,,0.0,8.5,1
C0371,A015,O2,L1350,failed,1.18,2025-04-29T23:04:00,2025-04-29,Neil,Saxena,Chennai,08:05:00,28,27,,0.0,8.5,1
C0372,A015,O2,L1976,failed,8.79,2025-04-29T10:18:00,2025-04-29,Neil,Saxena,Chennai,08:05:00,28,27,,0.0,8.5,1
C0373,A015,O2,L1720,failed,14.55,2025-04-29T02:39:00,2025-04-29,Neil,Saxena,Chennai,08:05:00,28,27,,0.0,8.5,1
C0374,A015,O2,L1696,connected,7.96,2025-04-29T19:54:00,2025-04-29,Neil,Saxena,Chennai,08:05:00,28,27,,0.0,8.5,1
C0375,A015,O2,L1525,no_answer,1.2,2025-04-29T15:35:00,2025-04-29,Neil,Saxena,Chennai,08:05:00,28,27,,0.0,8.5,1
C0376,A016,O1,L1773,completed,2.83,2025-04-29T03:44:00,2025-04-29,Kriti,Das,Delhi,09:05:00,22,22,6.0,0.2727272727272727,8.7,1
C0377,A016,O1,L1552,connected,12.15,2025-04-29T19:29:00,2025-04-29,Kriti,Das,Delhi,09:05:00,22,22,,0.0,8.7,1
C0378,A016,O1,L1927,completed,4.29,2025-04-29T03:09:00,2025-04-29,Kriti,Das,Delhi,09:05:00,22,22,6.0,0.2727272727272727,8.7,1
C0379,A016,O1,L1265,connected,13.62,2025-04-29T21:45:00,2025-04-29,Kriti,Das,Delhi,09:05:00,22,22,,0.0,8.7,1
C0380,A016,O1,L1458,completed,4.58,2025-04-29T03:10:00,2025-04-29,Kriti,Das,Delhi,09:05:00,22,22,6.0,0.2727272727272727,8.7,1
C0381,A016,O1,L1418,failed,14.06,2025-04-29T10:57:00,2025-04-29,Kriti,Das,Delhi,09:05:00,22,22,,0.0,8.7,1
C0382,A016,O1,L1678,no_answer,5.18,2025-04-29T18:46:00,2025-04-29,Kriti,Das,Delhi,09:05:00,22,22,,0.0,8.7,1
C0383,A016,O1,L1346,no_answer,9.14,2025-04-29T22:10:00,2025-04-29,Kriti,Das,Delhi,09:05:00,22,22,,0.0,8.7,1
C0384,A016,O1,L1036,completed,1.61,2025-04-29T08:00:00,2025-04-29,Kriti,Das,Delhi,09:05:00,22,22,6.0,0.2727272727272727,8.7,1
C0385,A016,O1,L1764,failed,11.94,2025-04-29T03:55:00,2025-04-29,Kriti,Das,Delhi,09:05:00,22,22,,0.0,8.7,1
